"burner","from","to","user","stablecoin","stablecoinAmount","burned","burnedAmount","tx","ts","gasPrice","gasUsed","gasLimit","v","block"
"0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0x0e6dF3A282Aa84F673937a5A15b8633C8fa2DBEE","0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0x0e6df3a282aa84f673937a5a15b8633c8fa2dbee","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","67725000","0x985458e523db3d53125813ed68c274899e9dfab4","387000000","0x52b757c663b8985a709b3023508458472c969f22f32d1f4a6e97543d3bae1adb","1711901550","100000000000","170094","170094","3333200035","55611533"
"0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0x0e6dF3A282Aa84F673937a5A15b8633C8fa2DBEE","0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0x0e6df3a282aa84f673937a5a15b8633c8fa2dbee","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","2275000","0x0ab43550a6915f9f67d0c454c2e90385e6497eaa","13000000000000000000","0xfc44421365e31cafa66b264dd9457f905949bb37a68fa0819fdea006feac6847","1711907211","100000000000","206414","206414","3333200035","55614363"
"0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0xb97969883d472969836841EC99d034551B99a759","0x254FF07D102c9EeAB30530578B7135208b8DDfF7","0xb97969883d472969836841ec99d034551b99a759","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","111650000","0x6983d1e6def3690c4d616b13597a09e6193ea013","580000000000000000","0xec71ca5c509ea554f3a233d787c19bff932db74cb2e95b5e4eb52c8d310f3c33","1712178325","100000000000","205276","205276","3333200036","55749865"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x2eFe05b6670F30Ddda94F24bb89ADb709a238404","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x2efe05b6670f30ddda94f24bb89adb709a238404","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","1319110000","0x985458e523db3d53125813ed68c274899e9dfab4","7228000000","0x67ba281c71c24b32902f61a21419211817485bade839b964b230a54122d1ff55","1712196378","100000000000","230637","230637","3333200035","55758889"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x2eFe05b6670F30Ddda94F24bb89ADb709a238404","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x2efe05b6670f30ddda94f24bb89adb709a238404","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","1458905000","0x985458e523db3d53125813ed68c274899e9dfab4","7994000000","0xcaafcca2f90053c548be8c2a8613b36bc39f002107506fba58c3aeb2b14a36fe","1712199561","100000000000","185661","185661","3333200035","55760480"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xC15575651C098d5ee41063f86530dB8dC715A33B","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xc15575651c098d5ee41063f86530db8dc715a33b","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","746931124","0xb1f6e61e1e113625593a22fa6aa94f8052bc39e0","18620000000000000000","0x03acc705071ededc49ec4d2748a8b075552e487b38bbe0f630fb46281084ccce","1712203059","100000000000","219878","219878","3333200035","55762229"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x605613863f61E373867f41c3dDcCc4f55007d295","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x605613863f61e373867f41c3ddccc4f55007d295","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","1825000000","0x985458e523db3d53125813ed68c274899e9dfab4","10000000000","0x8ca9d5bfdae02fa830c51bd0fd5085a05bd28b823151f779c02135eba34673a3","1712209647","100000000000","193067","289601","3333200036","55765522"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xAc10e96bE2B2F8DDB168716dE8379DB01e8887c7","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xac10e96be2b2f8ddb168716de8379db01e8887c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","52925000","0x985458e523db3d53125813ed68c274899e9dfab4","290000000","0xd6c14032def69050204862124dd61c35cec8ce1b73b98a246d7501545a0797cd","1712213512","100000000000","200050","200050","3333200035","55767454"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xAc10e96bE2B2F8DDB168716dE8379DB01e8887c7","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xac10e96be2b2f8ddb168716de8379db01e8887c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","529250000","0x985458e523db3d53125813ed68c274899e9dfab4","2900000000","0xfc8c54ca329c9f7f34e603f5f6996fb4c50495950522580ef391258dd151c9a1","1712214648","100000000000","170657","170657","3333200035","55768022"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92Aee941aA118F6022784713C7398c7095D8898c","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92aee941aa118f6022784713c7398c7095d8898c","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","161052949","0x985458e523db3d53125813ed68c274899e9dfab4","900739365","0x25939809e5c57453618bca939fdd148876eb19e0170f4d4ec4400365ef8da882","1712215841","101010500000","183506","183506","3333200036","55768618"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xd592510aD8Bce793d7aE21664494AA39dc9e1E22","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xd592510ad8bce793d7ae21664494aa39dc9e1e22","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","17781","0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f","100000","0x69fb1824147d0c0e9e05f0422cc4c72428f571d3ee7b2355eae82c6d9cf1bb82","1712216207","105000000000","196757","295135","3333200035","55768801"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92Aee941aA118F6022784713C7398c7095D8898c","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92aee941aa118f6022784713c7398c7095d8898c","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","160111773","0x985458e523db3d53125813ed68c274899e9dfab4","887524266","0x200522ec73d77188543b2dcdc238c4c1b4fcca3a35a219dd262465ee9c9399ef","1712216261","101010500000","168506","168506","3333200036","55768828"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xAc10e96bE2B2F8DDB168716dE8379DB01e8887c7","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xac10e96be2b2f8ddb168716de8379db01e8887c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","1076750000","0x985458e523db3d53125813ed68c274899e9dfab4","5900000000","0xecadab720941831f78b86da7f21ae9906bedd97183b24935803be67ed080bd90","1712216759","100000000000","170649","170649","3333200035","55769077"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xd592510aD8Bce793d7aE21664494AA39dc9e1E22","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xd592510ad8bce793d7ae21664494aa39dc9e1e22","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","8205","0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f","100000","0x095aeaaf2b444c7a11158b4864dad828c7d8ed1dd8a645b80aff8dc07fa75c63","1712217247","100000000000","167919","167919","3333200035","55769321"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xcAB60429AFe0db4bc50aCF1fc0811aDc138b825E","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xcab60429afe0db4bc50acf1fc0811adc138b825e","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","13179","0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f","100000","0x1fa09e96270ace12dec2cabd704146954edb09eec933fc412c8b6fac841026be","1712218285","105000000000","181765","272647","3333200035","55769840"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xd592510aD8Bce793d7aE21664494AA39dc9e1E22","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xd592510ad8bce793d7ae21664494aa39dc9e1e22","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","1275310000","0x3c2b8be99c50593081eaa2a724f0b8285f5aba8f","6988000000","0x2085fce7fa1c417451fd98dbb1cfa7b773104a5754677e8ac72350217c8fc29b","1712219351","100000000000","172418","172418","3333200035","55770373"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x605613863f61E373867f41c3dDcCc4f55007d295","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x605613863f61e373867f41c3ddccc4f55007d295","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","1786789333","0x985458e523db3d53125813ed68c274899e9dfab4","10000000000","0xe6206daa45cd6c8ea6fae1b134f93db481205b48063dbc672b127cbecd5d8b81","1712222332","100000000000","162265","243398","3333200035","55771862"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92Aee941aA118F6022784713C7398c7095D8898c","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92aee941aa118f6022784713c7398c7095d8898c","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","161304690","0x985458e523db3d53125813ed68c274899e9dfab4","892531921","0x0e35cc1150d635245be0f0766a1931af710d33ed9dff823c8a1c120082313b67","1712225895","101010500000","168502","168502","3333200036","55773643"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92Aee941aA118F6022784713C7398c7095D8898c","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92aee941aa118f6022784713c7398c7095d8898c","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","160197218","0x985458e523db3d53125813ed68c274899e9dfab4","889027800","0x13365a2fcb28c41641e772b313a181ce5bd029f4b19b6a15e52d028c57e33ebe","1712226271","101010500000","168526","168526","3333200036","55773831"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92Aee941aA118F6022784713C7398c7095D8898c","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92aee941aa118f6022784713c7398c7095d8898c","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","160455965","0x985458e523db3d53125813ed68c274899e9dfab4","900635881","0xff6e8bb20bb668e24cc5b0f99ae5d279b8fbd3a34481d31e46d043b5d805ce92","1712226613","101010500000","168514","168514","3333200035","55774002"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92Aee941aA118F6022784713C7398c7095D8898c","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92aee941aa118f6022784713c7398c7095d8898c","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","160539265","0x985458e523db3d53125813ed68c274899e9dfab4","897505379","0x079d03d76047c22557176ef5721edbda48cf5e67326b597ff60fcd91611fa27e","1712227013","101010500000","168526","168526","3333200035","55774202"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92Aee941aA118F6022784713C7398c7095D8898c","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92aee941aa118f6022784713c7398c7095d8898c","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","161137099","0x985458e523db3d53125813ed68c274899e9dfab4","901643277","0xebdebade82a80d41b3cdd20e2bd148a2babf4f05be4d9d9a5234092c800628ba","1712227395","101010500000","168526","168526","3333200035","55774393"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92Aee941aA118F6022784713C7398c7095D8898c","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92aee941aa118f6022784713c7398c7095d8898c","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","160852107","0x985458e523db3d53125813ed68c274899e9dfab4","897097094","0x1a2389954779fd2495a0c288633b503aaa9ef994fb5204a7364938ad6a990ef2","1712227794","101010500000","168526","168526","3333200035","55774592"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xAc10e96bE2B2F8DDB168716dE8379DB01e8887c7","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xac10e96be2b2f8ddb168716de8379db01e8887c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","559175050","0x985458e523db3d53125813ed68c274899e9dfab4","3127000000","0xf7dca17e329c3f3552ad8e0bad59a47eaedf49f8de1194dbdbca0afca69fe0b0","1712228170","100000000000","169057","169057","3333200035","55774780"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92Aee941aA118F6022784713C7398c7095D8898c","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92aee941aa118f6022784713c7398c7095d8898c","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","161761084","0x985458e523db3d53125813ed68c274899e9dfab4","901218938","0x8c120d642a44de8e15db515158fe7a5f0d0d367b8485c74e69a7b51d8477c3c0","1712229526","101010500000","168506","168506","3333200035","55775458"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92Aee941aA118F6022784713C7398c7095D8898c","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92aee941aa118f6022784713c7398c7095d8898c","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","161278153","0x985458e523db3d53125813ed68c274899e9dfab4","896190147","0x2401b2f26ccef66a8993f7bc041f71aa31ff343ccc8674916be3017e3197a9bd","1712229924","101010500000","168526","168526","3333200035","55775657"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92Aee941aA118F6022784713C7398c7095D8898c","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92aee941aa118f6022784713c7398c7095d8898c","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","161078804","0x985458e523db3d53125813ed68c274899e9dfab4","892958613","0x332e441c14e8bb18ee86473af067b6bf36bad26b56a12563c990da699720a06a","1712230320","101010500000","168506","168506","3333200035","55775855"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xAc10e96bE2B2F8DDB168716dE8379DB01e8887c7","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xac10e96be2b2f8ddb168716de8379db01e8887c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","520263475","0xe176ebe47d621b984a73036b9da5d834411ef734","2900000000000000000000","0xc6ae7fefbd4daa7dd30b660c429e000b6fb5fadfaa6eef2bbf54d90d0920f47a","1712230686","100000000000","194638","194638","3333200036","55776038"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xAc10e96bE2B2F8DDB168716dE8379DB01e8887c7","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xac10e96be2b2f8ddb168716de8379db01e8887c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","523649564","0xe176ebe47d621b984a73036b9da5d834411ef734","2900000000000000000000","0x58651794480f65c5d605a14e7ad5488ac0e92e944f3c5e7fa5a04f6e4df266e8","1712231959","100000000000","179638","179638","3333200036","55776674"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92Aee941aA118F6022784713C7398c7095D8898c","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0x92aee941aa118f6022784713c7398c7095d8898c","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","160906902","0x985458e523db3d53125813ed68c274899e9dfab4","890345500","0x5eab6950a7ce2bba0b03d60dcf40c024e83be45532e7933abfb870a681d5249c","1712233219","101010500000","168526","168526","3333200035","55777304"
"0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xAc10e96bE2B2F8DDB168716dE8379DB01e8887c7","0x4064AD4f7513EDa1C4ebd4BAD637284dd8af6eF1","0xac10e96be2b2f8ddb168716de8379db01e8887c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","95291033","0x985458e523db3d53125813ed68c274899e9dfab4","585000000","0xcf359aad0a474e2e6ca3e3023b22b9c70a87d3c47be02ee2afa5eab66007739f","1712233233","100000000000","168494","168494","3333200036","55777311"
