"burner","from","to","user","stablecoin","stablecoinAmount","burned","burnedAmount","tx","ts","gasPrice","gasUsed","gasLimit","v","block"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1E91dA7309CE52882CA33b15cBE5575ce201","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1e91da7309ce52882ca33b15cbe5575ce201","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","67682085","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0x8932d03a7b917e2131fe919cff8f8d35b4901d21e226c86eaebb07313075d476","1684318112","100000000000","186645","234813","3333200035","41876652"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1E91dA7309CE52882CA33b15cBE5575ce201","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1e91da7309ce52882ca33b15cbe5575ce201","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","68365267","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0xa3d9bbe7b5850d5cc53259249dc5bc6cbe02837f484dcab7ba5f42c4123a1f04","1684320617","100000000000","186657","234813","3333200035","41877900"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1E91dA7309CE52882CA33b15cBE5575ce201","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1e91da7309ce52882ca33b15cbe5575ce201","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","68293903","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0xacc568049f0e6a6aa2e0cdb49734985201739f2e007213873a18bee2a713b414","1684323071","100000000000","186677","234813","3333200036","41879126"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1E91dA7309CE52882CA33b15cBE5575ce201","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1e91da7309ce52882ca33b15cbe5575ce201","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","68168331","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0x4877043c95f8f59e0de8063a7675452b5c165be3ce011e8ab42595b6238c8159","1684325517","100000000000","186677","234813","3333200035","41880348"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1E91dA7309CE52882CA33b15cBE5575ce201","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1e91da7309ce52882ca33b15cbe5575ce201","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","68507103","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0xff6553639c97c47572026352af1210a3f3916075f54320ef0fd4bc88fda68107","1684328005","100000000000","186645","234813","3333200035","41881591"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1E91dA7309CE52882CA33b15cBE5575ce201","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1e91da7309ce52882ca33b15cbe5575ce201","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","69083477","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0x1a12a0230be99a5266042126971a2394299256dc8de51a18d97f866a5cc0bd81","1684330529","100000000000","186677","234813","3333200036","41882852"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x640e17772990Aa74e342823FcbFb93B9B3deBE22","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x640e17772990aa74e342823fcbfb93b9b3debe22","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","43184","0x985458e523db3d53125813ed68c274899e9dfab4","1000000","0x900df18e3c0b259593e12583020da1a13043bca7351edd731faa6947339315d2","1684330854","1000000000000","194706","292059","3333200035","41883014"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x640e17772990Aa74e342823FcbFb93B9B3deBE22","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x640e17772990aa74e342823fcbfb93b9b3debe22","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","43769","0x985458e523db3d53125813ed68c274899e9dfab4","1000000","0x15cd6ee6f66d62258a2733e6046c16213149a51b89b86d2364684900589076ed","1684330920","1000000000000","164714","247071","3333200036","41883047"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x640e17772990Aa74e342823FcbFb93B9B3deBE22","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x640e17772990aa74e342823fcbfb93b9b3debe22","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","923543744","0x985458e523db3d53125813ed68c274899e9dfab4","14996000000","0x0c9bf71bdf66b754620a5a27e77e59eff90559668ef2a5098351bc83145555ce","1684332885","1000000000000","159619","239428","3333200036","41884028"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50CB3d0a5f628037F17636650EfBB9d41d1c7","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50cb3d0a5f628037f17636650efbb9d41d1c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","77269913","0x6983d1e6def3690c4d616b13597a09e6193ea013","1153693000000000000","0xbd7c20c4a7ff8f08e76ffafa1314753266746d8917932408fedf214260db324a","1684338493","100000000000","186657","279985","3333200035","41886828"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1E91dA7309CE52882CA33b15cBE5575ce201","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x15ef1e91da7309ce52882ca33b15cbe5575ce201","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","68955307","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0xda441249000116248fa7c38635c698a920236ea28c0bfdbcd469c1047f421360","1684341473","100000000000","186677","234813","3333200036","41888316"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50CB3d0a5f628037F17636650EfBB9d41d1c7","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50cb3d0a5f628037f17636650efbb9d41d1c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","78726455","0x6983d1e6def3690c4d616b13597a09e6193ea013","1185530000000000000","0x5d4fc4f38d62169c584b3b4e7e26dc8ebbbe3887630646169de9970ba19d9ee9","1684343700","100000000000","186677","280015","3333200035","41889427"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50CB3d0a5f628037F17636650EfBB9d41d1c7","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x99f50cb3d0a5f628037f17636650efbb9d41d1c7","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","78577710","0x6983d1e6def3690c4d616b13597a09e6193ea013","1194630000000000000","0x4968fe74ad0b86df94d9a591d40e15e9ef0555f8a2c8544469b2b9e91da72e79","1684346471","100000000000","186677","280015","3333200035","41890810"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x7E6fd1d321f3D41b51a981Be4E0eFFBCb749DCE1","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x7e6fd1d321f3d41b51a981be4e0effbcb749dce1","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","71087940","0x6983d1e6def3690c4d616b13597a09e6193ea013","1000000000000000000","0x1325b3d16593f38c58f8bb7af1827c98384e51203964d256e9f5101ac21d1243","1684349832","100000000000","201657","234813","3333200035","41892488"
"0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x00eCBf277EAA948A1915659e9193fF9F8d274c48","0x31a67DDeE24bCdFA04745DBC6955d92f8F5512dA","0x00ecbf277eaa948a1915659e9193ff9f8d274c48","0xbc594cabd205bd993e7ffa6f3e9cea75c1110da5","83950","0x985458e523db3d53125813ed68c274899e9dfab4","2000000","0x30ca72b6ef3f50d6396ebbd360bc0fc6194b020469b304a992035136e57175ac","1684349895","1000000000000","164726","269589","3333200035","41892520"
